ad_id,page_name,version_count,distinct_start_dates,first_start,last_start,relaunch_span_days,kind,platforms_changed,aspect_changed,destination_changed,cta_changed
1648550166387923,MySivi - Best English Speaking App,2,1,2026-03-29,2026-03-29,,simultaneous_duplicate,false,false,false,false
1651364626065468,MySivi Spoken English App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
1653210032495777,MySivi Spoken English App,2,1,2026-03-30,2026-03-30,,simultaneous_duplicate,false,false,false,false
1654263695604399,MySivi Spoken English App,2,2,2026-02-25,2026-06-07,102,relaunch,false,false,false,false
1661161988339623,MySivi - Best English Speaking App,2,2,2026-04-27,2026-05-27,30,relaunch,false,false,false,false
1665952551144851,MySivi App,2,1,2026-06-04,2026-06-04,,simultaneous_duplicate,false,false,false,false
1668182810858464,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
1668250954361069,MySivi - Best English Speaking App,2,2,2026-03-28,2026-04-23,26,relaunch,false,false,false,false
1668487264579198,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
1675155500460063,MySivi Spoken English App,2,1,2026-03-30,2026-03-30,,simultaneous_duplicate,false,false,false,false
1676742056654769,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
1679385150149383,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
1699159654789405,MySivi,2,2,2026-03-22,2026-05-28,67,relaunch,false,false,false,false
1700085264501741,MySivi Spoken English App,2,1,2026-05-01,2026-05-01,,simultaneous_duplicate,false,false,false,false
1704435247382664,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
1706609284023850,MySivi - AI English speaking App,2,1,2026-05-03,2026-05-03,,simultaneous_duplicate,false,false,false,false
1709243003542256,MySivi Spoken English App,2,1,2026-04-26,2026-04-26,,simultaneous_duplicate,false,false,false,false
1766288344813815,MySivi - AI English speaking App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
1796581764649740,MySivi Spoken English App,2,1,2026-04-20,2026-04-20,,simultaneous_duplicate,false,false,false,false
1798126881352695,MySivi - Best English Speaking App,2,1,2026-04-26,2026-04-26,,simultaneous_duplicate,false,false,false,false
1816186535737116,MySivi - Best English Speaking App,2,1,2026-03-19,2026-03-19,,simultaneous_duplicate,false,false,false,false
1856979208332377,MySivi - Best English Speaking App,2,2,2026-03-29,2026-05-27,59,relaunch,false,false,false,false
1868630073705991,MySivi Spoken English App,2,1,2026-04-20,2026-04-20,,simultaneous_duplicate,false,false,false,false
1879038982757913,MySivi - Best English Speaking App,2,1,2026-05-02,2026-05-02,,simultaneous_duplicate,false,false,false,false
1879274509358826,MySivi Spoken English App,2,1,2026-03-30,2026-03-30,,simultaneous_duplicate,false,false,false,false
1921056165244988,MySivi,2,1,2026-05-16,2026-05-16,,simultaneous_duplicate,false,false,false,false
1942366103150412,MySivi Spoken English App,2,1,2026-05-04,2026-05-04,,simultaneous_duplicate,false,false,false,false
1945990252717139,MySivi - Best English Speaking App,2,1,2026-05-18,2026-05-18,,simultaneous_duplicate,false,false,false,false
1946640566031312,MySivi - Best English Speaking App,2,1,2026-05-18,2026-05-18,,simultaneous_duplicate,false,false,false,false
1962373651339452,MySivi Spoken English App,2,1,2026-04-27,2026-04-27,,simultaneous_duplicate,false,false,false,false
1967730397468922,MySivi - Best English Speaking App,2,1,2026-05-02,2026-05-02,,simultaneous_duplicate,false,false,false,false
1985957042274440,MySivi Spoken English App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
2012397439485192,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
2015938819317138,MySivi Spoken English App,2,1,2026-04-29,2026-04-29,,simultaneous_duplicate,false,false,false,false
2016029852643642,MySivi Spoken English App,2,1,2026-04-20,2026-04-20,,simultaneous_duplicate,false,false,false,false
2018970885719105,MySivi Spoken English App,2,1,2026-02-17,2026-02-17,,simultaneous_duplicate,false,false,false,false
2022432844996505,MySivi - Best English Speaking App,2,2,2026-02-25,2026-03-23,26,relaunch,false,false,false,false
2046521053414270,MySivi - Best English Speaking App,2,1,2026-06-08,2026-06-08,,simultaneous_duplicate,false,false,false,false
2050151385851572,MySivi,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
2055592285000447,MySivi Spoken English App,2,1,2026-03-29,2026-03-29,,simultaneous_duplicate,false,false,false,false
2071790433550826,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
2074065876709578,MySivi - Best English Speaking App,2,1,2026-03-11,2026-03-11,,simultaneous_duplicate,false,false,false,false
2091651081684278,MySivi Spoken English App,2,1,2026-03-29,2026-03-29,,simultaneous_duplicate,false,false,false,false
2099275117301825,MySivi,2,2,2026-03-22,2026-05-28,67,relaunch,false,false,false,false
2140866776750997,MySivi Spoken English App,2,1,2026-04-29,2026-04-29,,simultaneous_duplicate,false,false,false,false
2145516519321655,MySivi - Best English Speaking App,2,1,2026-04-27,2026-04-27,,simultaneous_duplicate,false,false,false,false
2150303552176321,MySivi,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
2154159342046433,MySivi - AI English speaking App,2,1,2026-04-24,2026-04-24,,simultaneous_duplicate,false,false,false,false
2160250698081128,MySivi Spoken English App,2,2,2026-03-24,2026-03-25,1,relaunch,false,false,false,false
2166519527537093,MySivi - Best English Speaking App,2,1,2026-04-03,2026-04-03,,simultaneous_duplicate,false,false,false,false
2174537080053843,MySivi Spoken English App,2,1,2026-04-13,2026-04-13,,simultaneous_duplicate,false,false,false,false
2193157824835756,MySivi Spoken English App,2,1,2026-03-25,2026-03-25,,simultaneous_duplicate,false,false,false,false
2209407279828265,MySivi Spoken English App,2,2,2026-04-02,2026-04-04,2,relaunch,false,false,false,false
2276309532904433,MySivi Spoken English App,2,1,2026-04-26,2026-04-26,,simultaneous_duplicate,false,false,false,false
2301236813739561,MySivi Spoken English App,2,2,2026-04-16,2026-04-21,5,relaunch,false,false,false,false
2302627590232724,MySivi Spoken English App,2,1,2026-04-09,2026-04-09,,simultaneous_duplicate,false,false,false,false
2330900914065991,MySivi Spoken English App,2,1,2026-04-29,2026-04-29,,simultaneous_duplicate,false,false,false,false
2378305412681631,MySivi Spoken English App,2,1,2026-04-09,2026-04-09,,simultaneous_duplicate,false,false,false,false
2404124340028110,MySivi - Best English Speaking App,2,1,2026-03-05,2026-03-05,,simultaneous_duplicate,false,false,false,false
2422283561576901,MySivi - Best English Speaking App,2,1,2026-05-18,2026-05-18,,simultaneous_duplicate,false,false,false,false
2433732887048975,MySivi - Best English Speaking App,2,1,2026-03-29,2026-03-29,,simultaneous_duplicate,false,false,false,false
2476605526098229,MySivi - Best English Speaking App,2,1,2026-05-27,2026-05-27,,simultaneous_duplicate,false,false,false,false
24844316141933002,MySivi Spoken English App,2,2,2026-03-22,2026-03-23,1,relaunch,false,false,false,false
2502707080175731,MySivi - AI English speaking App,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
2536968253428776,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
25786060331062685,MySivi Spoken English App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
26591956137093279,MySivi - AI English speaking App,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
26797446529949002,MySivi,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
26877970818456137,MySivi Spoken English App,2,2,2026-03-24,2026-03-25,1,relaunch,false,false,false,false
2701220936928037,MySivi - AI English speaking App,2,1,2026-04-02,2026-04-02,,simultaneous_duplicate,false,false,false,false
27030739196535929,MySivi Spoken English App,2,1,2026-04-12,2026-04-12,,simultaneous_duplicate,false,false,false,false
27112460661684304,MySivi - AI English speaking App,2,1,2026-05-03,2026-05-03,,simultaneous_duplicate,false,false,false,false
27290206770667258,MySivi Spoken English App,2,1,2026-03-25,2026-03-25,,simultaneous_duplicate,false,false,false,false
27312994971640756,MySivi Spoken English App,2,1,2026-04-09,2026-04-09,,simultaneous_duplicate,false,false,false,false
27857383140528183,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
2795072854189932,MySivi Spoken English App,2,1,2026-04-20,2026-04-20,,simultaneous_duplicate,false,false,false,false
2802423913468003,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-29,4,relaunch,false,false,false,false
2814618505547674,MySivi - Best English Speaking App,2,2,2026-02-25,2026-03-23,26,relaunch,false,false,false,false
2819469955061376,MySivi Spoken English App,2,1,2026-04-13,2026-04-13,,simultaneous_duplicate,false,false,false,false
2827512444247406,MySivi Spoken English App,2,1,2026-03-31,2026-03-31,,simultaneous_duplicate,false,false,false,false
2995894884080267,MySivi,2,1,2026-05-16,2026-05-16,,simultaneous_duplicate,false,false,false,false
2999749580221758,MySivi,2,1,2026-03-11,2026-03-11,,simultaneous_duplicate,false,false,false,false
3081854985538533,MySivi Spoken English App,2,1,2026-04-12,2026-04-12,,simultaneous_duplicate,false,false,false,false
35346300615014993,MySivi - Best English Speaking App,2,2,2026-04-27,2026-05-27,30,relaunch,false,false,false,false
3734932646646722,MySivi App,2,1,2026-06-04,2026-06-04,,simultaneous_duplicate,false,false,false,false
3832667117040834,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
3906372976325729,MySivi - Best English Speaking App,2,1,2026-05-02,2026-05-02,,simultaneous_duplicate,false,false,false,false
3965412450258955,MySivi Spoken English App,2,1,2026-05-14,2026-05-14,,simultaneous_duplicate,false,false,false,false
3989397097863539,MySivi Spoken English App,2,1,2026-04-13,2026-04-13,,simultaneous_duplicate,false,false,false,false
4179647645586249,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
4210298219220133,MySivi Spoken English App,2,1,2026-02-17,2026-02-17,,simultaneous_duplicate,false,false,false,false
4211823889130191,MySivi - AI English speaking App,2,1,2026-05-12,2026-05-12,,simultaneous_duplicate,false,false,false,false
4309710132600481,MySivi - Best English Speaking App,2,2,2026-04-27,2026-05-27,30,relaunch,false,false,false,false
4407884322759937,MySivi,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
4423694127908972,MySivi Spoken English App,2,1,2026-05-04,2026-05-04,,simultaneous_duplicate,false,false,false,false
4441412029519259,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
4459719324263987,MySivi Spoken English App,2,1,2026-05-01,2026-05-01,,simultaneous_duplicate,false,false,false,false
4512978995690821,MySivi - Best English Speaking App,2,1,2026-05-12,2026-05-12,,simultaneous_duplicate,false,false,false,false
654884707719987,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
710773818697429,MySivi,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
729755693462144,MySivi - Best English Speaking App,2,1,2026-04-03,2026-04-03,,simultaneous_duplicate,false,false,false,false
729901470083197,MySivi - Best English Speaking App,2,1,2026-03-11,2026-03-11,,simultaneous_duplicate,false,false,false,false
729999700140044,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
750870274716392,MySivi Spoken English App,2,1,2026-03-25,2026-03-25,,simultaneous_duplicate,false,false,false,false
782153618005907,MySivi Spoken English App,2,2,2026-03-24,2026-03-25,1,relaunch,false,false,false,false
787191001127991,MySivi Spoken English App,2,1,2026-04-21,2026-04-21,,simultaneous_duplicate,false,false,false,false
795836983249916,MySivi Spoken English App,2,1,2026-04-26,2026-04-26,,simultaneous_duplicate,false,false,false,false
796741819912167,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
800270126006456,MySivi - Best English Speaking App,2,2,2026-03-28,2026-04-23,26,relaunch,false,false,false,false
814662408115014,MySivi - Best English Speaking App,2,1,2026-05-18,2026-05-18,,simultaneous_duplicate,false,false,false,false
828046342935469,MySivi Spoken English App,2,2,2026-03-22,2026-03-23,1,relaunch,false,false,false,false
831199716711951,MySivi,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
837153365685876,MySivi Spoken English App,2,2,2026-05-18,2026-05-19,1,relaunch,false,false,false,false
840908545727210,MySivi - AI English speaking App,2,1,2026-05-08,2026-05-08,,simultaneous_duplicate,false,false,false,false
844004938732119,MySivi,2,1,2026-04-15,2026-04-15,,simultaneous_duplicate,false,false,false,false
844649882007515,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
850485390656030,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
852057223823065,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
858227866648949,MySivi - AI English speaking App,2,1,2026-05-16,2026-05-16,,simultaneous_duplicate,false,false,false,false
872455912576404,MySivi App,2,1,2026-06-04,2026-06-04,,simultaneous_duplicate,false,false,false,false
873908202336553,MySivi,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
879780724428689,MySivi App,2,1,2026-06-04,2026-06-04,,simultaneous_duplicate,false,false,false,false
892399700479760,MySivi - AI English speaking App,2,1,2026-05-08,2026-05-08,,simultaneous_duplicate,false,false,false,false
896100040116048,MySivi - AI English speaking App,2,1,2026-05-08,2026-05-08,,simultaneous_duplicate,false,false,false,false
896370286784868,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
900996322983088,MySivi - Best English Speaking App,2,1,2026-04-30,2026-04-30,,simultaneous_duplicate,false,false,false,false
904725375680049,MySivi - Best English Speaking App,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
906156605788310,MySivi - AI English speaking App,2,1,2026-04-26,2026-04-26,,simultaneous_duplicate,false,false,false,false
913058388118205,MySivi Spoken English App,2,1,2026-03-15,2026-03-15,,simultaneous_duplicate,false,false,false,false
923312633399347,MySivi - Best English Speaking App,2,1,2026-03-05,2026-03-05,,simultaneous_duplicate,false,false,false,false
925673733678297,MySivi - Best English Speaking App,2,2,2026-04-25,2026-04-26,1,relaunch,false,false,false,false
931622252814916,MySivi - Best English Speaking App,2,1,2026-04-03,2026-04-03,,simultaneous_duplicate,false,false,false,false
933849582812762,MySivi - Best English Speaking App,2,1,2026-05-18,2026-05-18,,simultaneous_duplicate,false,false,false,false
934221722543718,MySivi Spoken English App,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
934416192418998,MySivi - Best English Speaking App,2,1,2026-03-05,2026-03-05,,simultaneous_duplicate,false,false,false,false
936224196120689,MySivi,2,1,2026-05-04,2026-05-04,,simultaneous_duplicate,false,false,false,false
939913685696213,MySivi,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
942633635178774,MySivi Spoken English App,2,1,2026-05-20,2026-05-20,,simultaneous_duplicate,false,false,false,false
943159985433635,MySivi Spoken English App,2,1,2026-03-25,2026-03-25,,simultaneous_duplicate,false,false,false,false
944621461452164,MySivi - Best English Speaking App,2,2,2026-03-28,2026-05-28,61,relaunch,false,false,false,false
945070185072288,MySivi - AI English speaking App,2,1,2026-05-08,2026-05-08,,simultaneous_duplicate,false,false,false,false
946578058140761,MySivi - AI English speaking App,2,1,2026-05-11,2026-05-11,,simultaneous_duplicate,false,false,false,false
947073054868139,MySivi - AI English speaking App,2,1,2026-05-08,2026-05-08,,simultaneous_duplicate,false,false,false,false
948102247969480,MySivi Spoken English App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
948655514510811,MySivi,2,1,2026-03-10,2026-03-10,,simultaneous_duplicate,false,false,false,false
948714514431596,MySivi - Best English Speaking App,2,1,2026-04-25,2026-04-25,,simultaneous_duplicate,false,false,false,false
949263154633774,MySivi Spoken English App,2,1,2026-05-01,2026-05-01,,simultaneous_duplicate,false,false,false,false
949864101142646,MySivi,2,1,2026-05-10,2026-05-10,,simultaneous_duplicate,false,false,false,false
950800311063469,MySivi - Best English Speaking App,2,1,2026-05-12,2026-05-12,,simultaneous_duplicate,false,false,false,false
954347117164133,MySivi,2,2,2026-03-17,2026-03-18,1,relaunch,false,false,false,false
954621050709416,MySivi - Best English Speaking App,2,1,2026-05-27,2026-05-27,,simultaneous_duplicate,false,false,false,false
960244010133429,MySivi - Best English Speaking App,2,1,2026-05-02,2026-05-02,,simultaneous_duplicate,false,false,false,false
960381926780829,MySivi - AI English speaking App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
960956759748865,MySivi Spoken English App,2,1,2026-04-20,2026-04-20,,simultaneous_duplicate,false,false,false,false
961031936723602,MySivi Spoken English App,2,1,2026-04-08,2026-04-08,,simultaneous_duplicate,false,false,false,false
961036996847414,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
962640563254667,MySivi App,2,1,2026-06-04,2026-06-04,,simultaneous_duplicate,false,false,false,false
963998116611419,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
966684345790577,MySivi - Best English Speaking App,2,2,2026-03-29,2026-05-27,59,relaunch,false,false,false,false
966883769424056,MySivi - Best English Speaking App,2,2,2026-05-08,2026-05-27,19,relaunch,false,false,false,false
971282695488880,MySivi Spoken English App,2,1,2026-03-25,2026-03-25,,simultaneous_duplicate,false,false,false,false
972740062202300,MySivi - Best English Speaking App,2,2,2026-04-15,2026-05-28,43,relaunch,false,false,false,false
982746181255847,MySivi Spoken English App,2,1,2026-05-13,2026-05-13,,simultaneous_duplicate,false,false,false,false
985576927210131,MySivi Spoken English App,2,1,2026-03-15,2026-03-15,,simultaneous_duplicate,false,false,false,false
986710711203181,MySivi - AI English speaking App,2,1,2026-04-10,2026-04-10,,simultaneous_duplicate,false,false,false,false
990313726753595,MySivi - AI English speaking App,2,1,2026-04-02,2026-04-02,,simultaneous_duplicate,false,false,false,false
992457370127075,MySivi - AI English speaking App,2,1,2026-05-07,2026-05-07,,simultaneous_duplicate,false,false,false,false
993375999725505,MySivi - AI English speaking App,2,1,2026-05-23,2026-05-23,,simultaneous_duplicate,false,false,false,false
996773916259061,MySivi - Best English Speaking App,2,1,2026-05-14,2026-05-14,,simultaneous_duplicate,false,false,false,false
